Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_keeper_adv,Nation_stats_keeper_adv,Pos_stats_keeper_adv,Comp_stats_keeper_adv,Age_stats_keeper_adv,Born_stats_keeper_adv,90s_stats_keeper_adv,GA_stats_keeper_adv,PKA_stats_keeper_adv,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls_score,Ast_score,xG_score,xAG_score,PrgC_score,PrgP_score,KP_score,Min_score,WonderKidScore
1673,Vitor Reis,br BRA,DF,Girona,es La Liga,19.0,2006.0,7,6,528.0,5.9,0,0,0,0,0,0,2,1,0.1,0.1,0.3,0.4,4,27,0,0.0,0.07,1673,br BRA,DF,es La Liga,19-267,2006.0,5.9,0,3,0,0.0,0.51,0.0,0.0,,17.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,1673,br BRA,DF,es La Liga,19-267,2006.0,5.9,296,330,89.7,5304,1614,0,0.3,0.0,-0.3,1,15,0,0,27,1673,br BRA,DF,es La Liga,19-267,2006.0,5.9,330,312,17,15,0,2,0,2,0,0,0,0,296,1,1,1673,br BRA,DF,es La Liga,19-267,2006.0,5.9,6,1.02,4,0,0,2,0,0,0,0.0,1673,br BRA,DF,es La Liga,19-267,2006.0,5.9,8,4,4,4,0,5,80.0,1,13,10,3,6,14,35,0,1673,br BRA,DF,es La Liga,19-267,2006.0,5.9,399,47,190,199,11,4,399,1,0,0.0,1,100.0,259,1244,730,4,1,0,1,2,269,0,2069,br BRA,DF,es La Liga,19-267,2006.0,7,528.0,75,73.3,5.9,6,83.0,5,1,33.0,0,0.71,3,10,-7,-1.19,1.15,5.3,9.2,-3.9,-0.66,1673,br BRA,DF,es La Liga,19-267,2006.0,5.9,2,1,0,5,3,0,0,6,4,0,0,0,18,16,14,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,21.604938271604937,51.23456790123457,24.691358024691358,82.71604938271605,17.901234567901234,74.07407407407408,42.361111111111114
1703,Joel Roca,es ESP,"FW,MF",Girona,es La Liga,20.0,2005.0,5,5,367.0,4.1,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,14,7,32,0.25,0.15,1703,es ESP,"FW,MF",es La Liga,20-121,2005.0,4.1,1,10,2,20.0,2.45,0.49,0.1,0.5,20.2,0,0,0,0.5,0.5,0.05,0.5,0.5,1703,es ESP,"FW,MF",es La Liga,20-121,2005.0,4.1,76,100,76.0,1151,156,0,0.1,0.2,-0.1,2,3,5,0,7,1703,es ESP,"FW,MF",es La Liga,20-121,2005.0,4.1,100,93,7,1,0,1,8,5,0,0,0,0,76,0,7,1703,es ESP,"FW,MF",es La Liga,20-121,2005.0,4.1,7,1.72,5,0,1,1,0,0,0,0.0,1703,es ESP,"FW,MF",es La Liga,20-121,2005.0,4.1,5,4,3,2,0,8,50.0,4,1,1,0,0,5,4,0,1703,es ESP,"FW,MF",es La Liga,20-121,2005.0,4.1,173,6,21,73,86,16,173,35,12,34.3,21,60.0,129,1189,516,14,10,3,15,12,121,32,2104,es ESP,"FW,MF",es La Liga,20-121,2005.0,5,367.0,73,51.0,4.1,5,73.0,3,0,,0,0.2,2,12,-10,-2.45,-1.94,3.2,8.2,-5.0,-1.24,1703,es ESP,"FW,MF",es La Liga,20-121,2005.0,4.1,0,0,0,5,9,1,8,0,4,0,0,0,18,3,4,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1604938271605,32.098765432098766,60.49382716049383,26.543209876543212,80.8641975308642,14.814814814814813,29.01234567901235,6.172839506172839,40.89506172839507
682,Rayan Fofana,fr FRA,FW,Lens,fr Ligue 1,19.0,2006.0,7,4,375.0,4.2,2,0,2,2,0,0,0,0,2.1,2.1,0.1,2.2,7,2,27,0.48,0.53,682,fr FRA,FW,fr Ligue 1,19-236,2006.0,4.2,2,17,5,29.4,4.08,1.2,0.12,0.4,15.5,0,0,0,2.1,2.1,0.13,-0.1,-0.1,682,fr FRA,FW,fr Ligue 1,19-236,2006.0,4.2,47,67,70.1,577,48,0,0.1,0.1,-0.1,2,0,0,0,2,682,fr FRA,FW,fr Ligue 1,19-236,2006.0,4.2,67,58,8,0,0,0,1,1,0,0,0,0,47,1,2,682,fr FRA,FW,fr Ligue 1,19-236,2006.0,4.2,12,2.88,5,0,4,2,1,0,1,0.24,682,fr FRA,FW,fr Ligue 1,19-236,2006.0,4.2,4,2,3,0,1,1,100.0,0,7,1,6,2,6,4,0,682,fr FRA,FW,fr Ligue 1,19-236,2006.0,4.2,141,4,12,69,63,28,141,12,5,41.7,6,50.0,76,451,214,7,3,7,13,7,97,27,833,fr FRA,FW,fr Ligue 1,19-236,2006.0,7,375.0,54,59.5,4.2,4,68.0,0,3,35.0,0,1.86,7,4,3,0.72,0.37,8.7,7.3,1.4,0.33,682,fr FRA,FW,fr Ligue 1,19-236,2006.0,4.2,0,0,0,4,17,2,1,2,2,1,0,0,6,7,11,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.50617283950618,32.098765432098766,96.29629629629629,26.543209876543212,43.82716049382716,1.8518518518518516,29.01234567901235,7.4074074074074066,40.8179012345679
1643,Leopold Querfeld,at AUT,DF,Union Berlin,de Bundesliga,21.0,2003.0,6,6,540.0,6.0,0,0,0,0,0,0,3,0,0.1,0.1,0.5,0.5,0,11,1,0.0,0.09,1643,at AUT,DF,de Bundesliga,21-290,2003.0,6.0,0,4,1,25.0,0.67,0.17,0.0,0.0,23.5,1,0,0,0.1,0.1,0.02,-0.1,-0.1,1643,at AUT,DF,de Bundesliga,21-290,2003.0,6.0,164,190,86.3,4090,1667,0,0.5,0.3,-0.5,5,14,3,0,11,1643,at AUT,DF,de Bundesliga,21-290,2003.0,6.0,190,171,19,12,1,1,0,0,0,0,0,0,164,0,1,1643,at AUT,DF,de Bundesliga,21-290,2003.0,6.0,6,1.0,6,0,0,0,0,0,0,0.0,1643,at AUT,DF,de Bundesliga,21-290,2003.0,6.0,8,4,4,4,0,6,50.0,3,7,5,2,8,16,44,0,1643,at AUT,DF,de Bundesliga,21-290,2003.0,6.0,269,46,141,118,11,6,269,0,0,,0,,128,588,314,0,0,0,2,1,131,1,2028,at AUT,DF,de Bundesliga,21-290,2003.0,6,540.0,90,100.0,6.0,6,90.0,6,0,,0,1.17,8,13,-5,-0.83,,7.9,12.7,-4.8,-0.8,1643,at AUT,DF,de Bundesliga,21-290,2003.0,6.0,3,0,0,5,6,0,0,8,4,0,2,0,12,16,8,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,21.604938271604937,63.580246913580254,3.0864197530864197,27.160493827160494,64.19753086419753,79.01234567901234,40.66358024691358
1339,Dayann Methalie,fr FRA,"MF,DF",Toulouse,fr Ligue 1,19.0,2006.0,7,5,444.0,4.9,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,11,4,17,0.0,0.11,1339,fr FRA,"MF,DF",fr Ligue 1,19-233,2006.0,4.9,0,4,3,75.0,0.81,0.61,0.0,0.0,19.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3,1339,fr FRA,"MF,DF",fr Ligue 1,19-233,2006.0,4.9,92,125,73.6,1631,406,0,0.2,0.2,-0.2,2,4,1,1,4,1339,fr FRA,"MF,DF",fr Ligue 1,19-233,2006.0,4.9,125,103,21,2,0,0,7,19,0,0,0,0,92,1,4,1339,fr FRA,"MF,DF",fr Ligue 1,19-233,2006.0,4.9,4,0.81,4,0,0,0,0,0,0,0.0,1339,fr FRA,"MF,DF",fr Ligue 1,19-233,2006.0,4.9,18,11,12,3,3,9,100.0,0,6,1,5,7,25,17,0,1339,fr FRA,"MF,DF",fr Ligue 1,19-233,2006.0,4.9,217,14,81,85,57,12,217,16,6,37.5,10,62.5,90,612,326,11,8,5,17,3,90,17,1629,fr FRA,"MF,DF",fr Ligue 1,19-233,2006.0,7,444.0,63,70.5,4.9,5,77.0,0,2,30.0,0,1.43,6,7,-1,-0.2,-0.2,5.9,6.0,-0.1,-0.03,1339,fr FRA,"MF,DF",fr Ligue 1,19-233,2006.0,4.9,2,0,0,17,5,0,7,7,11,0,0,0,24,2,6,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,49.382716049382715,40.123456790123456,65.4320987654321,7.4074074074074066,29.01234567901235,40.74074074074074,37.34567901234568
666,Mateus Fernandes,pt POR,"MF,FW",West Ham,eng Premier League,21.0,2004.0,5,5,398.0,4.4,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,6,12,6,0.0,0.15,666,pt POR,"MF,FW",eng Premier League,21-088,2004.0,4.4,0,2,0,0.0,0.45,0.0,0.0,,25.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,666,pt POR,"MF,FW",eng Premier League,21-088,2004.0,4.4,151,167,90.4,2506,511,0,0.5,0.3,-0.5,4,11,2,0,12,666,pt POR,"MF,FW",eng Premier League,21-088,2004.0,4.4,167,159,8,3,1,1,3,1,1,0,1,0,151,0,1,666,pt POR,"MF,FW",eng Premier League,21-088,2004.0,4.4,6,1.36,6,0,0,0,0,0,0,0.0,666,pt POR,"MF,FW",eng Premier League,21-088,2004.0,4.4,14,8,8,6,0,13,46.2,7,6,1,5,2,16,3,0,666,pt POR,"MF,FW",eng Premier League,21-088,2004.0,4.4,209,10,42,131,37,4,209,4,1,25.0,2,50.0,110,563,237,6,4,1,6,5,139,6,808,pt POR,"MF,FW",eng Premier League,21-088,2004.0,5,398.0,80,63.2,4.4,5,80.0,2,0,,0,0.8,2,7,-5,-1.13,0.81,3.3,6.8,-3.5,-0.79,666,pt POR,"MF,FW",eng Premier League,21-088,2004.0,4.4,0,0,0,8,3,0,3,2,8,0,0,0,15,1,2,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,21.604938271604937,63.580246913580254,39.50617283950617,30.864197530864196,54.32098765432099,18.51851851851852,36.882716049382715
2032,Lukas Ullrich,de GER,DF,Gladbach,de Bundesliga,21.0,2004.0,6,5,396.0,4.4,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.3,5,12,24,0.0,0.08,2032,de GER,DF,de Bundesliga,21-204,2004.0,4.4,0,1,0,0.0,0.23,0.0,0.0,,13.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,2032,de GER,DF,de Bundesliga,21-204,2004.0,4.4,145,188,77.1,2324,815,0,0.3,0.5,-0.3,6,11,9,2,12,2032,de GER,DF,de Bundesliga,21-204,2004.0,4.4,188,171,17,3,0,0,8,14,0,0,0,0,145,0,3,2032,de GER,DF,de Bundesliga,21-204,2004.0,4.4,10,2.27,9,0,0,0,0,1,0,0.0,2032,de GER,DF,de Bundesliga,21-204,2004.0,4.4,12,6,3,8,1,7,42.9,4,5,1,4,7,19,11,0,2032,de GER,DF,de Bundesliga,21-204,2004.0,4.4,234,12,66,116,55,5,234,5,3,60.0,2,40.0,123,524,230,5,8,0,9,5,143,24,2504,de GER,DF,de Bundesliga,21-204,2004.0,6,396.0,66,73.3,4.4,5,78.0,1,1,6.0,0,0.5,3,10,-7,-1.59,-1.59,5.1,5.9,-0.8,-0.17,2032,de GER,DF,de Bundesliga,21-204,2004.0,4.4,1,0,0,3,1,0,8,7,6,0,0,0,16,3,3,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,21.604938271604937,51.23456790123457,33.33333333333333,30.864197530864196,70.98765432098766,17.28395061728395,36.49691358024691
417,Alessandro Circati,au AUS,DF,Parma,it Serie A,21.0,2003.0,6,6,540.0,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,18,0,0.0,0.02,417,au AUS,DF,it Serie A,21-361,2003.0,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,417,au AUS,DF,it Serie A,21-361,2003.0,6.0,276,319,86.5,5287,2047,0,0.1,0.1,-0.1,3,18,2,0,18,417,au AUS,DF,it Serie A,21-361,2003.0,6.0,319,305,14,14,0,1,0,0,0,0,0,0,276,0,2,417,au AUS,DF,it Serie A,21-361,2003.0,6.0,6,1.0,5,0,0,0,1,0,0,0.0,417,au AUS,DF,it Serie A,21-361,2003.0,6.0,4,3,1,2,1,2,100.0,0,14,9,5,6,10,28,0,417,au AUS,DF,it Serie A,21-361,2003.0,6.0,378,46,193,179,7,0,378,0,0,,0,,218,1048,584,0,0,0,3,0,220,0,509,au AUS,DF,it Serie A,21-361,2003.0,6,540.0,90,100.0,6.0,6,90.0,6,0,,0,0.83,3,7,-4,-0.67,,5.9,5.6,0.3,0.05,417,au AUS,DF,it Serie A,21-361,2003.0,6.0,0,0,0,6,5,0,0,6,3,0,0,0,26,22,9,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,6.790123456790123,26.543209876543212,3.0864197530864197,63.580246913580254,41.9753086419753,79.01234567901234,35.95679012345679
50,Ebenezer Akinsanmiro,ng NGA,MF,Pisa,it Serie A,20.0,2004.0,5,4,389.0,4.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,3,18,7,0.0,0.07,50,ng NGA,MF,it Serie A,20-315,2004.0,4.3,0,4,2,50.0,0.93,0.46,0.0,0.0,29.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,50,ng NGA,MF,it Serie A,20-315,2004.0,4.3,110,123,89.4,1829,549,0,0.2,0.2,-0.2,5,17,3,1,18,50,ng NGA,MF,it Serie A,20-315,2004.0,4.3,123,115,7,2,1,2,2,0,0,0,0,0,110,1,1,50,ng NGA,MF,it Serie A,20-315,2004.0,4.3,10,2.31,7,0,2,1,0,0,0,0.0,50,ng NGA,MF,it Serie A,20-315,2004.0,4.3,11,8,5,5,1,4,25.0,3,3,1,2,3,14,3,0,50,ng NGA,MF,it Serie A,20-315,2004.0,4.3,164,5,31,97,40,2,164,13,6,46.2,7,53.8,92,507,262,3,5,1,6,4,91,7,59,ng NGA,MF,it Serie A,20-315,2004.0,5,389.0,78,72.0,4.3,4,90.0,4,1,29.0,1,0.4,2,8,-6,-1.39,-0.79,3.8,7.1,-3.4,-0.78,50,ng NGA,MF,it Serie A,20-315,2004.0,4.3,0,0,0,7,6,0,2,3,8,0,0,0,33,3,4,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,21.604938271604937,40.123456790123456,17.28395061728395,63.580246913580254,64.19753086419753,12.962962962962962,35.80246913580247
1545,Nico O’Reilly,eng ENG,"DF,MF",Manchester City,eng Premier League,20.0,2005.0,6,4,392.0,4.4,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.4,11,9,15,0.0,0.08,1545,eng ENG,"DF,MF",eng Premier League,20-199,2005.0,4.4,0,3,0,0.0,0.69,0.0,0.0,,27.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,1545,eng ENG,"DF,MF",eng Premier League,20-199,2005.0,4.4,222,265,83.8,2658,851,0,0.2,0.2,-0.2,4,7,4,2,9,1545,eng ENG,"DF,MF",eng Premier League,20-199,2005.0,4.4,265,215,48,4,0,0,3,44,0,0,0,0,222,2,7,1545,eng ENG,"DF,MF",eng Premier League,20-199,2005.0,4.4,8,1.84,6,0,0,2,0,0,0,0.0,1545,eng ENG,"DF,MF",eng Premier League,20-199,2005.0,4.4,17,7,9,6,2,15,73.3,4,6,3,3,4,21,11,0,1545,eng ENG,"DF,MF",eng Premier League,20-199,2005.0,4.4,321,17,87,159,78,7,321,8,3,37.5,5,62.5,160,797,464,11,12,1,8,7,200,15,1891,eng ENG,"DF,MF",eng Premier League,20-199,2005.0,6,392.0,65,62.2,4.4,4,87.0,2,2,22.0,1,2.17,9,2,7,1.61,0.85,6.0,4.4,1.6,0.36,1545,eng ENG,"DF,MF",eng Premier League,20-199,2005.0,4.4,2,0,0,4,0,0,3,4,7,0,0,0,20,7,12,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,21.604938271604937,40.123456790123456,65.4320987654321,20.98765432098765,54.32098765432099,15.432098765432098,35.57098765432099
2142,Leny Yoro,fr FRA,DF,Manchester Utd,eng Premier League,19.0,2005.0,7,5,451.0,5.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,5,18,3,0.0,0.06,2142,fr FRA,DF,eng Premier League,19-327,2005.0,5.0,0,3,0,0.0,0.6,0.0,0.0,,8.2,0,0,0,0.3,0.3,0.09,-0.3,-0.3,2142,fr FRA,DF,eng Premier League,19-327,2005.0,5.0,215,250,86.0,3878,1328,0,0.0,0.0,0.0,1,14,1,1,18,2142,fr FRA,DF,eng Premier League,19-327,2005.0,5.0,250,239,11,7,0,3,1,4,0,0,0,0,215,0,3,2142,fr FRA,DF,eng Premier League,19-327,2005.0,5.0,7,1.4,7,0,0,0,0,0,0,0.0,2142,fr FRA,DF,eng Premier League,19-327,2005.0,5.0,7,4,5,2,0,5,60.0,2,2,1,1,9,16,19,1,2142,fr FRA,DF,eng Premier League,19-327,2005.0,5.0,301,35,149,134,22,7,301,1,0,0.0,1,100.0,171,895,542,5,3,0,3,4,199,3,2639,fr FRA,DF,eng Premier League,19-327,2005.0,7,451.0,64,71.6,5.0,5,81.0,1,2,23.0,0,1.43,5,8,-3,-0.6,-1.1,8.9,6.8,2.1,0.42,2142,fr FRA,DF,eng Premier League,19-327,2005.0,5.0,0,0,0,3,0,0,1,9,4,0,0,0,17,12,4,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,49.382716049382715,9.25925925925926,33.33333333333333,63.580246913580254,17.901234567901234,43.82716049382716,35.49382716049383
427,Nnamdi Collins,de GER,DF,Eint Frankfurt,de Bundesliga,21.0,2004.0,5,5,415.0,4.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,14,28,6,0.0,0.0,427,de GER,DF,de Bundesliga,21-269,2004.0,4.6,0,1,0,0.0,0.22,0.0,0.0,,32.1,0,0,0,0.0,0.0,0.02,0.0,0.0,427,de GER,DF,de Bundesliga,21-269,2004.0,4.6,248,295,84.1,4452,1372,0,0.0,0.1,0.0,0,25,0,0,28,427,de GER,DF,de Bundesliga,21-269,2004.0,4.6,295,265,29,7,0,0,1,22,0,0,0,0,248,1,7,427,de GER,DF,de Bundesliga,21-269,2004.0,4.6,3,0.65,3,0,0,0,0,0,1,0.22,427,de GER,DF,de Bundesliga,21-269,2004.0,4.6,15,9,5,5,5,12,66.7,4,7,0,7,6,21,17,1,427,de GER,DF,de Bundesliga,21-269,2004.0,4.6,362,15,117,200,46,1,362,10,3,30.0,7,70.0,206,1083,656,14,4,1,6,1,239,6,519,de GER,DF,de Bundesliga,21-269,2004.0,5,415.0,83,76.9,4.6,5,83.0,3,0,,1,1.8,17,9,8,1.73,6.77,9.4,5.5,3.9,0.84,427,de GER,DF,de Bundesliga,21-269,2004.0,4.6,1,0,0,5,2,0,1,6,9,0,0,0,10,5,4,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,6.790123456790123,9.25925925925926,80.8641975308642,85.18518518518519,6.790123456790123,27.160493827160494,35.339506172839506
2094,Luka Vušković,hr CRO,DF,Hamburger SV,de Bundesliga,18.0,2007.0,4,4,360.0,4.0,1,0,1,1,0,0,0,0,0.6,0.6,0.1,0.7,4,9,0,0.25,0.17,2094,hr CRO,DF,de Bundesliga,18-224,2007.0,4.0,1,4,1,25.0,1.0,0.25,0.25,1.0,8.2,0,0,0,0.6,0.6,0.16,0.4,0.4,2094,hr CRO,DF,de Bundesliga,18-224,2007.0,4.0,193,236,81.8,3391,1002,0,0.1,0.1,-0.1,2,4,0,0,9,2094,hr CRO,DF,de Bundesliga,18-224,2007.0,4.0,236,216,19,11,0,1,1,0,0,0,0,0,193,1,2,2094,hr CRO,DF,de Bundesliga,18-224,2007.0,4.0,2,0.5,2,0,0,0,0,0,0,0.0,2094,hr CRO,DF,de Bundesliga,18-224,2007.0,4.0,1,0,1,0,0,1,0.0,1,8,6,2,4,5,49,1,2094,hr CRO,DF,de Bundesliga,18-224,2007.0,4.0,313,62,157,148,10,5,313,1,1,100.0,0,0.0,172,1095,608,4,1,0,2,4,171,0,2586,hr CRO,DF,de Bundesliga,18-224,2007.0,4,360.0,90,66.7,4.0,4,90.0,4,0,,1,1.75,6,6,0,0.0,1.0,5.7,7.3,-1.7,-0.42,2094,hr CRO,DF,de Bundesliga,18-224,2007.0,4.0,0,0,0,3,7,0,1,4,0,0,0,0,20,27,5,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1604938271605,32.098765432098766,65.4320987654321,26.543209876543212,24.691358024691358,20.98765432098765,29.01234567901235,1.8518518518518516,34.72222222222222
709,Tiago Gabriel,pt POR,DF,Lecce,it Serie A,20.0,2004.0,6,5,462.0,5.1,1,0,1,1,0,0,1,0,0.7,0.7,0.0,0.7,2,9,0,0.19,0.14,709,pt POR,DF,it Serie A,20-284,2004.0,5.1,1,4,1,25.0,0.78,0.19,0.25,1.0,9.6,0,0,0,0.7,0.7,0.19,0.3,0.3,709,pt POR,DF,it Serie A,20-284,2004.0,5.1,190,213,89.2,3691,1250,0,0.0,0.0,0.0,0,10,0,0,9,709,pt POR,DF,it Serie A,20-284,2004.0,5.1,213,186,26,6,0,1,0,1,0,0,0,0,190,1,1,709,pt POR,DF,it Serie A,20-284,2004.0,5.1,2,0.39,1,0,0,1,0,0,0,0.0,709,pt POR,DF,it Serie A,20-284,2004.0,5.1,14,7,12,2,0,10,80.0,2,6,2,4,9,23,29,1,709,pt POR,DF,it Serie A,20-284,2004.0,5.1,284,49,145,132,7,4,284,0,0,,0,,122,648,357,2,0,0,1,1,150,0,869,pt POR,DF,it Serie A,20-284,2004.0,6,462.0,77,85.6,5.1,5,90.0,5,1,12.0,0,0.83,5,6,-1,-0.19,4.42,4.2,6.7,-2.5,-0.49,709,pt POR,DF,it Serie A,20-284,2004.0,5.1,1,0,0,6,4,0,0,9,7,0,1,0,11,14,10,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1604938271605,32.098765432098766,69.75308641975309,9.25925925925926,12.962962962962962,20.98765432098765,6.790123456790123,48.148148148148145,34.64506172839506
